"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.834,0.436,0,-9.57,1,0.158,0.0273,0,0.564,0.239,133.911,"0tLknbTxOVQxJvbCzQ2PSZ","https://api.spotify.com/v1/audio-analysis/0tLknbTxOVQxJvbCzQ2PSZ",3,1,189693,FALSE,"https://api.spotify.com/v1/tracks/0tLknbTxOVQxJvbCzQ2PSZ",FALSE,"Still Here",NA,10,"track","spotify:track:0tLknbTxOVQxJvbCzQ2PSZ","https://open.spotify.com/track/0tLknbTxOVQxJvbCzQ2PSZ","Views","C","major","C major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.555,0.468,10,-11.131,0,0.211,0.0786,0,0.113,0.325,93.877,"3oEiWQUKwV524mYSn5bgUq","https://api.spotify.com/v1/audio-analysis/3oEiWQUKwV524mYSn5bgUq",4,1,245226,FALSE,"https://api.spotify.com/v1/tracks/3oEiWQUKwV524mYSn5bgUq",FALSE,"Controlla",NA,11,"track","spotify:track:3oEiWQUKwV524mYSn5bgUq","https://open.spotify.com/track/3oEiWQUKwV524mYSn5bgUq","Views","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,"5ZKG94fnjiuMH5yrC5S9lS","https://api.spotify.com/v1/audio-analysis/5ZKG94fnjiuMH5yrC5S9lS",4,1,173973,FALSE,"https://api.spotify.com/v1/tracks/5ZKG94fnjiuMH5yrC5S9lS",FALSE,"One Dance",NA,12,"track","spotify:track:5ZKG94fnjiuMH5yrC5S9lS","https://open.spotify.com/track/5ZKG94fnjiuMH5yrC5S9lS","Views","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.711,0.44,1,-9.605,1,0.542,0.00146,1.75e-05,0.0782,0.101,129.212,"0QjSXEGUUjE2TwwTUWodN1","https://api.spotify.com/v1/audio-analysis/0QjSXEGUUjE2TwwTUWodN1",1,1,220440,FALSE,"https://api.spotify.com/v1/tracks/0QjSXEGUUjE2TwwTUWodN1",FALSE,"Grammys",NA,13,"track","spotify:track:0QjSXEGUUjE2TwwTUWodN1","https://open.spotify.com/track/0QjSXEGUUjE2TwwTUWodN1","Views","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.733,0.478,8,-11.13,1,0.165,0.016,1.93e-05,0.284,0.308,80.011,"3cRHJaacN0eW1adoCnoKIp","https://api.spotify.com/v1/audio-analysis/3cRHJaacN0eW1adoCnoKIp",4,1,241413,FALSE,"https://api.spotify.com/v1/tracks/3cRHJaacN0eW1adoCnoKIp",FALSE,"Childs Play",NA,14,"track","spotify:track:3cRHJaacN0eW1adoCnoKIp","https://open.spotify.com/track/3cRHJaacN0eW1adoCnoKIp","Views","G#","major","G# major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.726,0.442,7,-10.087,1,0.0917,0.186,1.6e-05,0.106,0.0589,133.066,"0ki1F55nVqWrU7Zuq0sryB","https://api.spotify.com/v1/audio-analysis/0ki1F55nVqWrU7Zuq0sryB",4,1,212946,FALSE,"https://api.spotify.com/v1/tracks/0ki1F55nVqWrU7Zuq0sryB",FALSE,"Pop Style",NA,15,"track","spotify:track:0ki1F55nVqWrU7Zuq0sryB","https://open.spotify.com/track/0ki1F55nVqWrU7Zuq0sryB","Views","G","major","G major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.787,0.646,7,-7.792,1,0.101,0.0504,2.47e-05,0.104,0.426,117.969,"4Uoc2mSkjXENcUWhSTNm2I","https://api.spotify.com/v1/audio-analysis/4Uoc2mSkjXENcUWhSTNm2I",4,1,263360,FALSE,"https://api.spotify.com/v1/tracks/4Uoc2mSkjXENcUWhSTNm2I",FALSE,"Too Good",NA,16,"track","spotify:track:4Uoc2mSkjXENcUWhSTNm2I","https://open.spotify.com/track/4Uoc2mSkjXENcUWhSTNm2I","Views","G","major","G major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.694,0.27,4,-8.75,0,0.0307,0.392,0.00379,0.0912,0.199,132,"5THqY9CnwXQmFBM6HtDCZR","https://api.spotify.com/v1/audio-analysis/5THqY9CnwXQmFBM6HtDCZR",3,1,106333,FALSE,"https://api.spotify.com/v1/tracks/5THqY9CnwXQmFBM6HtDCZR",FALSE,"Summers Over Interlude",NA,17,"track","spotify:track:5THqY9CnwXQmFBM6HtDCZR","https://open.spotify.com/track/5THqY9CnwXQmFBM6HtDCZR","Views","E","minor","E minor"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.711,0.263,1,-14.423,0,0.086,0.0728,0,0.0772,0.243,79.923,"6KfZLbHhQ2qwG8H5lIYqUH","https://api.spotify.com/v1/audio-analysis/6KfZLbHhQ2qwG8H5lIYqUH",4,1,238146,FALSE,"https://api.spotify.com/v1/tracks/6KfZLbHhQ2qwG8H5lIYqUH",FALSE,"Fire & Desire",NA,18,"track","spotify:track:6KfZLbHhQ2qwG8H5lIYqUH","https://open.spotify.com/track/6KfZLbHhQ2qwG8H5lIYqUH","Views","C#","minor","C# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.598,0.849,0,-5.896,1,0.245,0.0606,0,0.359,0.108,79.969,"4CWT1oRE8d8Wufkz0K1Xui","https://api.spotify.com/v1/audio-analysis/4CWT1oRE8d8Wufkz0K1Xui",4,1,311960,FALSE,"https://api.spotify.com/v1/tracks/4CWT1oRE8d8Wufkz0K1Xui",FALSE,"Views",NA,19,"track","spotify:track:4CWT1oRE8d8Wufkz0K1Xui","https://open.spotify.com/track/4CWT1oRE8d8Wufkz0K1Xui","Views","C","major","C major"
"Drake","3TVXtAsR1Inumwj472S9r4","2yIwhsIWGRQzGQdn1czSK0","album","2016-05-06",2016,"day",0.892,0.628,2,-7.77,1,0.0548,0.00268,0.000411,0.0463,0.62,134.961,"0PVLrYwxpQQts9CvEXLcWx","https://api.spotify.com/v1/audio-analysis/0PVLrYwxpQQts9CvEXLcWx",4,1,267186,FALSE,"https://api.spotify.com/v1/tracks/0PVLrYwxpQQts9CvEXLcWx",FALSE,"Hotline Bling",NA,20,"track","spotify:track:0PVLrYwxpQQts9CvEXLcWx","https://open.spotify.com/track/0PVLrYwxpQQts9CvEXLcWx","Views","D","major","D major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.736,0.491,10,-6.892,0,0.439,0.0681,0,0.571,0.203,141.979,"05KOgYg8PGeJyyWBPi5ja8","https://api.spotify.com/v1/audio-analysis/05KOgYg8PGeJyyWBPi5ja8",4,1,218673,TRUE,"https://api.spotify.com/v1/tracks/05KOgYg8PGeJyyWBPi5ja8",FALSE,"Free Smoke",NA,1,"track","spotify:track:05KOgYg8PGeJyyWBPi5ja8","https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8","More Life","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.913,0.608,10,-6.839,0,0.234,0.0671,0,0.533,0.578,97.063,"6CfrYuD3YRDYdYvH9jNtXY","https://api.spotify.com/v1/audio-analysis/6CfrYuD3YRDYdYvH9jNtXY",4,1,149568,TRUE,"https://api.spotify.com/v1/tracks/6CfrYuD3YRDYdYvH9jNtXY",FALSE,"No Long Talk",NA,2,"track","spotify:track:6CfrYuD3YRDYdYvH9jNtXY","https://open.spotify.com/track/6CfrYuD3YRDYdYvH9jNtXY","More Life","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,"5mCPDVBb16L4XQwDdbRUpz","https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz",4,1,298940,TRUE,"https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz",FALSE,"Passionfruit",NA,3,"track","spotify:track:5mCPDVBb16L4XQwDdbRUpz","https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz","More Life","B","major","B major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.735,0.373,11,-10.478,1,0.104,0.762,0.00202,0.288,0.237,123.081,"13e6f8t7RKXuxZ0JdaaJRG","https://api.spotify.com/v1/audio-analysis/13e6f8t7RKXuxZ0JdaaJRG",4,1,107673,TRUE,"https://api.spotify.com/v1/tracks/13e6f8t7RKXuxZ0JdaaJRG",FALSE,"Jorja Interlude",NA,4,"track","spotify:track:13e6f8t7RKXuxZ0JdaaJRG","https://open.spotify.com/track/13e6f8t7RKXuxZ0JdaaJRG","More Life","B","major","B major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,"7y6c07pgjZvtHI9kuMVqk1","https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1",4,1,250337,TRUE,"https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1",FALSE,"Get It Together",NA,5,"track","spotify:track:7y6c07pgjZvtHI9kuMVqk1","https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1","More Life","F","minor","F minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.839,0.521,7,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992,"76gUmNLXGQVOsGhfcshkFP","https://api.spotify.com/v1/audio-analysis/76gUmNLXGQVOsGhfcshkFP",4,1,205162,FALSE,"https://api.spotify.com/v1/tracks/76gUmNLXGQVOsGhfcshkFP",FALSE,"Madiba Riddim",NA,6,"track","spotify:track:76gUmNLXGQVOsGhfcshkFP","https://open.spotify.com/track/76gUmNLXGQVOsGhfcshkFP","More Life","G","major","G major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,"2XlHu0HcujBCkWMdIAvrqt","https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt",4,1,216557,FALSE,"https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt",FALSE,"Blem",NA,7,"track","spotify:track:2XlHu0HcujBCkWMdIAvrqt","https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt","More Life","G","minor","G minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.609,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,"2fkeWbM6iqTw7oGHTYm2lw","https://api.spotify.com/v1/audio-analysis/2fkeWbM6iqTw7oGHTYm2lw",4,1,186293,FALSE,"https://api.spotify.com/v1/tracks/2fkeWbM6iqTw7oGHTYm2lw",FALSE,"4422",NA,8,"track","spotify:track:2fkeWbM6iqTw7oGHTYm2lw","https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw","More Life","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,"6UjfByV1lDLW0SOVQA4NAi","https://api.spotify.com/v1/audio-analysis/6UjfByV1lDLW0SOVQA4NAi",4,1,189229,TRUE,"https://api.spotify.com/v1/tracks/6UjfByV1lDLW0SOVQA4NAi",FALSE,"Gyalchester",NA,9,"track","spotify:track:6UjfByV1lDLW0SOVQA4NAi","https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi","More Life","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.745,0.822,7,-6.354,1,0.252,0.0103,4.2e-06,0.155,0.415,86.733,"2dfqS3MRtbLZSZA1IL8xY5","https://api.spotify.com/v1/audio-analysis/2dfqS3MRtbLZSZA1IL8xY5",5,1,143213,TRUE,"https://api.spotify.com/v1/tracks/2dfqS3MRtbLZSZA1IL8xY5",FALSE,"Skepta Interlude",NA,10,"track","spotify:track:2dfqS3MRtbLZSZA1IL8xY5","https://open.spotify.com/track/2dfqS3MRtbLZSZA1IL8xY5","More Life","G","major","G major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,"2bjwRfXMk4uRgOD9IBYl9h","https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h",4,1,236614,TRUE,"https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h",FALSE,"Portland",NA,11,"track","spotify:track:2bjwRfXMk4uRgOD9IBYl9h","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","More Life","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.903,0.439,8,-11.813,1,0.397,0.0407,0,0.138,0.532,139.112,"0xl1w2q4VLojeXp4JfazPL","https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL",4,1,307593,TRUE,"https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL",FALSE,"Sacrifices",NA,12,"track","spotify:track:0xl1w2q4VLojeXp4JfazPL","https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL","More Life","G#","major","G# major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.766,0.234,11,-7.544,0,0.159,0.332,0.00156,0.358,0.256,96.882,"6MbH1QiphMCPTqVEVC7UYi","https://api.spotify.com/v1/audio-analysis/6MbH1QiphMCPTqVEVC7UYi",4,1,153724,FALSE,"https://api.spotify.com/v1/tracks/6MbH1QiphMCPTqVEVC7UYi",FALSE,"Nothings Into Somethings",NA,13,"track","spotify:track:6MbH1QiphMCPTqVEVC7UYi","https://open.spotify.com/track/6MbH1QiphMCPTqVEVC7UYi","More Life","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,"6n3HGiq4v35D6eFOSwqYuo","https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo",4,1,219692,TRUE,"https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo",FALSE,"Teenage Fever",NA,14,"track","spotify:track:6n3HGiq4v35D6eFOSwqYuo","https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo","More Life","G#","minor","G# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,"2jTujnt0y344ai1rNOywgr","https://api.spotify.com/v1/audio-analysis/2jTujnt0y344ai1rNOywgr",4,1,162637,TRUE,"https://api.spotify.com/v1/tracks/2jTujnt0y344ai1rNOywgr",FALSE,"KMT",NA,15,"track","spotify:track:2jTujnt0y344ai1rNOywgr","https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr","More Life","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.526,0.583,4,-9.172,1,0.376,0.699,0,0.372,0.378,89.837,"2Na0z2gfN67Rzf0vp74Wi3","https://api.spotify.com/v1/audio-analysis/2Na0z2gfN67Rzf0vp74Wi3",4,1,305373,TRUE,"https://api.spotify.com/v1/tracks/2Na0z2gfN67Rzf0vp74Wi3",FALSE,"Lose You",NA,16,"track","spotify:track:2Na0z2gfN67Rzf0vp74Wi3","https://open.spotify.com/track/2Na0z2gfN67Rzf0vp74Wi3","More Life","E","major","E major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,"5f5r2N4Lp9WoULWPH9zp2W","https://api.spotify.com/v1/audio-analysis/5f5r2N4Lp9WoULWPH9zp2W",4,1,228437,TRUE,"https://api.spotify.com/v1/tracks/5f5r2N4Lp9WoULWPH9zp2W",FALSE,"Can't Have Everything",NA,17,"track","spotify:track:5f5r2N4Lp9WoULWPH9zp2W","https://open.spotify.com/track/5f5r2N4Lp9WoULWPH9zp2W","More Life","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.688,0.384,9,-8.824,0,0.375,0.2,0,0.708,0.432,162.098,"28irpKCCK9nn9DZSik2zEx","https://api.spotify.com/v1/audio-analysis/28irpKCCK9nn9DZSik2zEx",4,1,206119,TRUE,"https://api.spotify.com/v1/tracks/28irpKCCK9nn9DZSik2zEx",FALSE,"Glow",NA,18,"track","spotify:track:28irpKCCK9nn9DZSik2zEx","https://open.spotify.com/track/28irpKCCK9nn9DZSik2zEx","More Life","A","minor","A minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.468,0.266,0,-11.121,1,0.13,0.348,9.55e-06,0.209,0.222,153.294,"5JUu0unA8VwhTZ9LkMWUVI","https://api.spotify.com/v1/audio-analysis/5JUu0unA8VwhTZ9LkMWUVI",4,1,368035,FALSE,"https://api.spotify.com/v1/tracks/5JUu0unA8VwhTZ9LkMWUVI",FALSE,"Since Way Back",NA,19,"track","spotify:track:5JUu0unA8VwhTZ9LkMWUVI","https://open.spotify.com/track/5JUu0unA8VwhTZ9LkMWUVI","More Life","C","major","C major"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,"343YBumqHu19cGoGARUTsd","https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd",4,1,210937,TRUE,"https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd",FALSE,"Fake Love",NA,20,"track","spotify:track:343YBumqHu19cGoGARUTsd","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","More Life","A","minor","A minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.813,0.551,6,-7.605,0,0.353,0.08,0,0.386,0.598,124.957,"7bJ4mu7MHa3rHiNyKjOoSl","https://api.spotify.com/v1/audio-analysis/7bJ4mu7MHa3rHiNyKjOoSl",4,1,250770,TRUE,"https://api.spotify.com/v1/tracks/7bJ4mu7MHa3rHiNyKjOoSl",FALSE,"Ice Melts",NA,21,"track","spotify:track:7bJ4mu7MHa3rHiNyKjOoSl","https://open.spotify.com/track/7bJ4mu7MHa3rHiNyKjOoSl","More Life","F#","minor","F# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","1lXY618HWkwYKJWBRYR4MK","album","2017-03-18",2017,"day",0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,"2KvHC9z14GSl4YpkNMX384","https://api.spotify.com/v1/audio-analysis/2KvHC9z14GSl4YpkNMX384",4,1,283550,TRUE,"https://api.spotify.com/v1/tracks/2KvHC9z14GSl4YpkNMX384",FALSE,"Do Not Disturb",NA,22,"track","spotify:track:2KvHC9z14GSl4YpkNMX384","https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384","More Life","G","minor","G minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.626,0.492,10,-6.89,0,0.455,0.0625,0,0.57,0.198,141.847,"4DVRguqFUfQQFxxwuEk9wI","https://api.spotify.com/v1/audio-analysis/4DVRguqFUfQQFxxwuEk9wI",4,1,218673,FALSE,"https://api.spotify.com/v1/tracks/4DVRguqFUfQQFxxwuEk9wI",FALSE,"Free Smoke",NA,1,"track","spotify:track:4DVRguqFUfQQFxxwuEk9wI","https://open.spotify.com/track/4DVRguqFUfQQFxxwuEk9wI","More Life","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.911,0.612,10,-6.946,0,0.165,0.0848,0,0.547,0.587,97.011,"52qJladopu0vDn2njqIcTI","https://api.spotify.com/v1/audio-analysis/52qJladopu0vDn2njqIcTI",4,1,149568,FALSE,"https://api.spotify.com/v1/tracks/52qJladopu0vDn2njqIcTI",FALSE,"No Long Talk",NA,2,"track","spotify:track:52qJladopu0vDn2njqIcTI","https://open.spotify.com/track/52qJladopu0vDn2njqIcTI","More Life","A#","minor","A# minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.81,0.457,11,-11.388,1,0.0395,0.25,0.07,0.109,0.358,111.981,"3c9LSxnx0AXdsXiewstFC1","https://api.spotify.com/v1/audio-analysis/3c9LSxnx0AXdsXiewstFC1",4,1,298940,FALSE,"https://api.spotify.com/v1/tracks/3c9LSxnx0AXdsXiewstFC1",FALSE,"Passionfruit",NA,3,"track","spotify:track:3c9LSxnx0AXdsXiewstFC1","https://open.spotify.com/track/3c9LSxnx0AXdsXiewstFC1","More Life","B","major","B major"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.735,0.359,11,-10.506,1,0.102,0.766,0.00301,0.29,0.225,123.047,"25UWSqTX3E8jiH95uxMUOH","https://api.spotify.com/v1/audio-analysis/25UWSqTX3E8jiH95uxMUOH",4,1,107673,FALSE,"https://api.spotify.com/v1/tracks/25UWSqTX3E8jiH95uxMUOH",FALSE,"Jorja Interlude",NA,4,"track","spotify:track:25UWSqTX3E8jiH95uxMUOH","https://open.spotify.com/track/25UWSqTX3E8jiH95uxMUOH","More Life","B","major","B major"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.78,0.72,5,-9.131,0,0.0514,0.0989,0.399,0.104,0.841,122.993,"6zq05JacHDDvVpnS4fSIat","https://api.spotify.com/v1/audio-analysis/6zq05JacHDDvVpnS4fSIat",4,1,250337,FALSE,"https://api.spotify.com/v1/tracks/6zq05JacHDDvVpnS4fSIat",FALSE,"Get It Together",NA,5,"track","spotify:track:6zq05JacHDDvVpnS4fSIat","https://open.spotify.com/track/6zq05JacHDDvVpnS4fSIat","More Life","F","minor","F minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.838,0.522,7,-10.452,1,0.162,0.234,0.00523,0.607,0.332,105.993,"67rmELR3rpp4DX8TtqyFdW","https://api.spotify.com/v1/audio-analysis/67rmELR3rpp4DX8TtqyFdW",4,1,205162,FALSE,"https://api.spotify.com/v1/tracks/67rmELR3rpp4DX8TtqyFdW",FALSE,"Madiba Riddim",NA,6,"track","spotify:track:67rmELR3rpp4DX8TtqyFdW","https://open.spotify.com/track/67rmELR3rpp4DX8TtqyFdW","More Life","G","major","G major"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.752,0.531,7,-7.804,0,0.0479,0.0533,1.17e-05,0.0984,0.366,98.032,"03GdNYxpBWXBzeg2rG1COv","https://api.spotify.com/v1/audio-analysis/03GdNYxpBWXBzeg2rG1COv",4,1,216557,FALSE,"https://api.spotify.com/v1/tracks/03GdNYxpBWXBzeg2rG1COv",FALSE,"Blem",NA,7,"track","spotify:track:03GdNYxpBWXBzeg2rG1COv","https://open.spotify.com/track/03GdNYxpBWXBzeg2rG1COv","More Life","G","minor","G minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.627,0.236,11,-12.273,0,0.0338,0.534,0.0273,0.113,0.205,111.937,"45v6JcK326S1JH5zixhysH","https://api.spotify.com/v1/audio-analysis/45v6JcK326S1JH5zixhysH",4,1,186293,FALSE,"https://api.spotify.com/v1/tracks/45v6JcK326S1JH5zixhysH",FALSE,"4422",NA,8,"track","spotify:track:45v6JcK326S1JH5zixhysH","https://open.spotify.com/track/45v6JcK326S1JH5zixhysH","More Life","B","minor","B minor"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.876,0.381,1,-8.276,1,0.0653,0.0352,0.00177,0.0942,0.116,131.013,"0w7TC8SBiCocaPZX9r7oiz","https://api.spotify.com/v1/audio-analysis/0w7TC8SBiCocaPZX9r7oiz",4,1,189229,FALSE,"https://api.spotify.com/v1/tracks/0w7TC8SBiCocaPZX9r7oiz",FALSE,"Gyalchester",NA,9,"track","spotify:track:0w7TC8SBiCocaPZX9r7oiz","https://open.spotify.com/track/0w7TC8SBiCocaPZX9r7oiz","More Life","C#","major","C# major"
"Drake","3TVXtAsR1Inumwj472S9r4","4dvkEfxroInqojJWP06R2V","album","2017-03-18",2017,"day",0.68,0.819,1,-6.367,1,0.252,0.00979,4.87e-06,0.155,0.408,130.284,"1XGadwxU5ORuLYkP1JVjfz","https://api.spotify.com/v1/audio-analysis/1XGadwxU5ORuLYkP1JVjfz",4,1,143213,FALSE,"https://api.spotify.com/v1/tracks/1XGadwxU5ORuLYkP1JVjfz",FALSE,"Skepta Interlude",NA,10,"track","spotify:track:1XGadwxU5ORuLYkP1JVjfz","https://open.spotify.com/track/1XGadwxU5ORuLYkP1JVjfz","More Life","C#","major","C# major"
